ID;PudoPagar;Estudiante;Ingresos;Cuenta
8840;0;Si;1302815;4517194
8841;0;No;3356853;1254944
8842;0;No;3469132;4285754
8843;0;No;4960859;464878
8844;0;No;3538770;6816552
8845;0;No;4187217;734486
8846;0;Si;1572894;10072488
8847;0;No;4320152;5562343
8848;0;Si;2521998;1185818
8849;0;No;4772333;5091834
8850;0;No;3973017;751512
8851;0;No;4751787;5370620
8852;0;No;3009842;0
8853;0;Si;1295082;6029725
8854;0;Si;2054985;3566232
8855;0;No;4017796;6759265
8856;0;No;5369683;1273640
8857;0;Si;2331023;4211280
8858;0;No;4708343;1954904
8859;0;Si;1232335;3197342
8860;0;Si;2744398;2571675
8861;0;No;4812763;3958317
8862;0;Si;1133916;6024590
8863;0;No;5368098;5002627
8864;0;Si;1624846;4051540
8865;0;No;4371707;3989327
8866;0;No;4646132;0
8867;0;No;4804060;4950724
8868;0;Si;1535236;1420253
8869;0;No;4822673;5401606
8870;0;No;1986498;7169962
8871;0;No;2867467;3964870
8872;0;No;2413607;6759787
8873;0;No;3992518;2643384
8874;0;No;3958685;3460264
8875;0;No;3674632;5427601
8876;0;No;5064332;2838521
8877;0;No;4196588;5950307
8878;0;Si;1571550;1446785
8879;0;No;2837010;7200665
8880;0;No;3082608;1865894
8881;0;No;3859204;3666003
8882;0;Si;1045074;5478060
8883;0;No;6194002;5588149
8884;0;No;4365881;2525076
8885;0;Si;2477669;1150796
8886;0;No;3262238;2933878
8887;0;Si;1554045;2568988
8888;0;Si;1372290;6063783
8889;0;No;4506621;2892418
8890;0;No;5975503;6147602
8891;0;Si;2101896;9149550
8892;0;Si;1698461;4866322
8893;0;No;2698939;3453202
8894;0;No;4942752;3908339
8895;0;No;3634830;3261014
8896;0;No;5029387;3814616
8897;0;Si;1799232;4218212
8898;0;Si;1632763;6581055
8899;0;Si;935776;2799516
8900;0;No;5292678;1775150
8901;0;No;3154109;8176015
8902;0;No;6395231;3484478
8903;0;No;4785771;2220214
8904;0;No;4901142;7927625
8905;0;No;4890652;6610405
8906;0;No;3455965;4708708
8907;0;Si;2077968;7130071
8908;1;Si;2554849;6796070
8909;0;No;3669740;7522847
8910;0;No;3208109;241328
8911;0;No;4739333;0
8912;0;Si;1899953;4011846
8913;0;No;4384621;3004695
8914;0;No;4181480;7200129
8915;0;Si;2323566;5921022
8916;0;No;3370265;159310
8917;0;No;5572427;2901895
8918;0;Si;881518;2959932
8919;0;No;3772019;4577960
8920;1;No;5003353;10034931
8921;0;Si;1814062;6082931
8922;0;No;4605187;4854628
8923;0;No;3699857;3323595
8924;0;No;4620391;4369398
8925;0;No;5688121;2221407
8926;0;No;4485770;3208802
8927;0;Si;2120203;5531618
8928;0;No;4610721;3082773
8929;0;No;3875973;5821811
8930;0;No;2842767;4143314
8931;0;No;3797554;116492
8932;0;No;4526782;3587172
8933;0;No;4908726;837921
8934;0;No;3535839;4109266
8935;0;No;3940148;3848334
8936;0;No;3734342;0
8937;0;No;3378371;5193501
8938;0;Si;1696381;5250757
8939;0;Si;2064077;4638161
8940;0;No;3878079;5073613
8941;0;Si;1168565;6957208
8942;0;No;4772424;1452415
8943;0;No;2655160;3282175
8944;0;No;2408910;7283215
8945;0;Si;1970280;6203620
8946;0;No;3187055;3183030
8947;0;No;4829553;8325185
8948;0;No;3166163;4129780
8949;0;No;6160853;0
8950;0;Si;1864440;5760622
8951;0;Si;2200011;3555199
8952;0;No;2937058;6105416
8953;0;No;3674457;3906459
8954;0;No;4167121;0
8955;0;No;3386636;4596501
8956;0;No;5013585;779950
8957;0;No;4261660;0
8958;0;Si;2004408;7604258
8959;0;No;3828541;2036608
8960;0;No;2278897;2776150
8961;0;No;3586401;3525986
8962;0;Si;2883958;4580645
8963;0;No;4526042;5416406
8964;0;Si;2065507;3855666
8965;0;No;5384458;8501475
8966;0;No;3669475;3396334
8967;0;No;4416236;3814957
8968;0;Si;2565154;5982685
8969;0;No;4748928;3136919
8970;0;Si;1817808;5878995
8971;0;No;3359809;3301003
8972;0;Si;1092338;4113127
8973;0;No;3816174;4212038
8974;0;No;4155581;6241998
8975;0;Si;2707132;7029383
8976;0;No;4498976;2098510
8977;0;Si;1915373;458670
8978;0;No;5013188;785017
8979;0;No;5187649;3332650
8980;0;No;5573555;4033906
8981;0;No;4475425;0
8982;0;No;4022893;6891332
8983;0;No;2542705;1771082
8984;0;No;5559106;2980913
8985;0;No;4460043;512349
8986;0;No;4846191;3186085
8987;0;No;1804482;6373983
8988;0;No;2920098;2015207
8989;0;No;5374755;3097576
8990;0;No;3105946;5558454
8991;0;No;2999219;6177429
8992;0;No;4553038;4251928
8993;1;Si;2406755;11760275
8994;0;No;5397173;7591763
8995;0;No;4793528;0
8996;0;No;3764030;2709720
8997;0;Si;1768886;7005968
8998;0;No;4602802;1647328
8999;0;No;2173681;2650469
9000;0;No;2745591;0
9001;0;No;2769472;5560321
9002;0;No;2347961;1455381
9003;0;No;3645695;5667075
9004;0;Si;1591230;2444785
9005;0;No;2536301;4632739
9006;0;No;3315157;3918988
9007;0;Si;2004677;1230409
9008;0;Si;1157570;4304589
9009;0;No;3230802;9190974
9010;0;Si;1611099;4594144
9011;0;No;1690546;5200528
9012;0;No;4168957;4758101
9013;0;No;4647811;3745574
9014;0;No;3621696;350927
9015;0;No;4304817;5011756
9016;0;No;1409581;4743527
9017;0;No;2466668;4918095
9018;0;Si;1615603;0
9019;0;Si;1283083;6046921
9020;0;No;2893113;2635864
9021;0;No;4090781;3358827
9022;0;No;4936778;4036473
9023;0;Si;1728764;5947324
9024;0;No;3136771;3060540
9025;0;No;4238087;9904
9026;0;No;4572777;2539538
9027;0;No;4181389;8390592
9028;0;No;5105457;0
9029;0;Si;1432831;1893361
9030;0;Si;2097326;6013804
9031;0;Si;2183972;5192705
9032;0;No;2940048;1665900
9033;0;No;4380263;6611259
9034;0;Si;1511191;7896085
9035;0;No;4666277;4262654
9036;0;No;4303394;7039346
9037;0;Si;1779143;0
9038;0;No;4689373;1750980
9039;0;Si;2773227;6381754
9040;0;No;2449221;85158
9041;1;No;4425331;6442035
9042;0;No;4796968;4306819
9043;0;No;4060581;6048783
9044;0;No;2807725;5338896
9045;0;No;3220327;4157937
9046;1;No;1896611;8739918
9047;0;No;5821154;0
9048;0;Si;1373705;5886638
9049;0;No;5055947;0
9050;0;No;2638862;4717336
9051;0;No;3760422;305917
9052;0;No;3857133;7183238
9053;0;No;4348374;1718216
9054;0;No;3084682;5091914
9055;0;Si;2381100;5865491
9056;0;No;4486905;4899255
9057;0;No;5158434;2223024
9058;0;No;5050108;1410212
9059;0;Si;2642454;7100115
9060;0;No;3240048;3273307
9061;0;No;2115126;6942817
9062;0;Si;1362181;0
9063;0;No;3798178;119
9064;0;Si;1567553;5660420
9065;0;No;5045905;6652405
9066;0;No;3794698;4075870
9067;0;No;3832308;5816620
9068;0;No;4959007;3846153
9069;0;No;3896027;3490394
9070;0;No;4123902;0
9071;1;Si;1766778;8947387
9072;0;No;5070173;5624833
9073;0;No;6069763;5061431
9074;0;No;3172233;0
9075;0;No;3447895;2408889
9076;0;Si;1724503;6917849
9077;0;No;4266280;4283852
9078;0;No;5218878;4970059
9079;0;No;4049014;1016641
9080;1;No;3344562;9284574
9081;0;No;6701842;2834364
9082;0;No;5163343;7143626
9083;0;No;4425794;6696000
9084;0;Si;2322162;1078169
9085;1;No;3475812;5628283
9086;0;No;5724170;2574297
9087;0;Si;2131478;2824014
9088;0;Si;1112170;3529415
9089;0;No;3902986;1950109
9090;0;No;4351134;3453005
9091;0;Si;2158127;7983505
9092;0;No;5141384;7892319
9093;0;Si;1814036;6819965
9094;0;No;2240605;4096632
9095;0;No;4471223;0
9096;0;No;4053531;4350103
9097;0;No;3569509;3146359
9098;0;No;3961626;1087562
9099;0;Si;2520346;8514909
9100;0;No;3189322;432894
9101;0;Si;2707763;4835845
9102;0;Si;1776277;1648822
9103;0;No;2427356;2971822
9104;0;No;3876439;255362
9105;0;No;2701275;1726969
9106;0;Si;1770007;3702889
9107;0;No;4504394;5644167
9108;0;No;4324046;7746317
9109;0;Si;1368547;2360123
9110;0;No;2659812;2330549
9111;0;No;3767216;3168916
9112;0;No;4613313;4795107
9113;0;No;3699575;8174983
9114;0;No;3759977;779965
9115;0;No;3741038;5304865
9116;0;No;5924085;4310751
9117;0;Si;2204257;1904526
9118;0;No;3505834;922652
9119;0;No;4622832;8451937
9120;0;No;4150541;2034993
9121;0;No;3519608;3130841
9122;0;No;2136105;9576660
9123;0;Si;2170218;5086805
9124;0;No;4600701;3346807
9125;0;No;4669619;2872349
9126;0;Si;1562766;1281628
9127;0;Si;2230171;6828956
9128;0;No;3562233;5973226
9129;0;No;3002607;1431505
9130;0;Si;854925;6302470
9131;0;No;4205491;3298915
9132;0;Si;1224066;2918871
9133;0;No;4038030;5124097
9134;0;No;5063906;5227134
9135;0;No;3748168;2613872
9136;0;No;4684391;1064659
9137;0;No;5460973;0
9138;0;No;3029396;1582819
9139;0;No;5891161;3125087
9140;0;Si;2114051;3946886
9141;0;No;3960832;2272441
9142;0;No;6512840;6466488
9143;0;No;4840584;4820452
9144;0;No;3995993;1580088
9145;0;No;5387437;4130114
9146;0;No;2461368;3337460
9147;0;Si;1793213;4752386
9148;0;No;5465916;0
9149;0;No;4435865;3251451
9150;0;No;3842626;2244410
9151;0;No;3515819;6632062
9152;0;No;5184518;6610470
9153;0;No;2566970;2875688
9154;0;No;2067467;1962386
9155;0;Si;1514988;3580240
9156;0;No;5098974;1794620
9157;0;No;936485;4734460
9158;0;No;4971602;924436
9159;0;No;4972749;3004100
9160;0;No;3478301;4825752
9161;0;No;4216904;4685185
9162;0;No;4371869;6129613
9163;0;No;3245411;2906566
9164;0;No;5120629;310555
9165;0;No;2313756;8267759
9166;0;Si;1740185;4970454
9167;0;Si;1690039;5403799
9168;0;No;5113509;3318319
9169;0;No;4446430;0
9170;0;No;5219592;55690
9171;0;Si;2820793;7015818
9172;0;No;3458724;5027627
9173;0;Si;1757232;4156522
9174;0;No;2915345;771062
9175;0;No;5554362;2489410
9176;0;Si;1694861;3009456
9177;0;No;5173737;4161723
9178;0;No;3674219;7787795
9179;0;No;2395254;3526691
9180;1;No;4376487;6170510
9181;0;Si;1914173;4082218
9182;0;No;4332597;3841893
9183;0;Si;1826820;8626696
9184;0;No;5339739;5020627
9185;0;Si;1508268;4764436
9186;0;No;3180463;9826647
9187;0;No;2157542;4650407
9188;0;No;6934267;2498232
9189;0;No;4177552;5700701
9190;0;No;2752723;2591850
9191;0;No;3596902;5839446
9192;0;No;3274227;7011214
9193;0;No;3136365;0
9194;0;No;3181289;210750
9195;0;No;3512909;4945089
9196;0;No;2723738;51157
9197;0;Si;2049177;6492559
9198;0;No;5004576;4936250
9199;0;No;4052799;4602872
9200;0;No;3094881;2670278
9201;0;Si;1625128;6248832
9202;0;Si;2643311;3662150
9203;0;No;3819253;3275999
9204;0;No;5119964;1121046
9205;0;No;4049738;3179044
9206;0;Si;1370704;6922077
9207;0;No;4631991;4895530
9208;0;Si;1565743;7319141
9209;0;No;5070951;6513919
9210;0;Si;1625161;254757
9211;0;No;5086552;6175938
9212;0;Si;1806925;5236128
9213;0;Si;2112296;5163129
9214;0;Si;2410658;6429782
9215;0;No;4938552;6325639
9216;0;No;4249546;5162565
9217;0;No;3903332;2831835
9218;0;No;2220906;2609001
9219;0;Si;2839935;1566067
9220;0;Si;1825173;0
9221;0;Si;2031221;4914002
9222;0;No;4746207;2152345
9223;0;Si;2202258;6279244
9224;0;No;5409992;5410847
9225;0;No;5244641;2251637
9226;0;No;4252009;4073275
9227;0;Si;1363870;5342273
9228;0;No;6495261;2745845
9229;0;No;4148244;4642048
9230;0;No;5484452;7383813
9231;0;Si;1918891;3929275
9232;0;No;3874423;7468052
9233;0;No;5049126;5370080
9234;0;No;4646630;3466792
9235;0;No;2274965;4243027
9236;0;No;7246130;6168559
9237;0;No;3538512;6320662
9238;0;No;3987223;7373190
9239;0;No;2591904;3501224
9240;0;No;4142925;4019878
9241;0;No;3620588;604215
9242;0;No;3869179;5162017
9243;0;No;6022237;2819960
9244;0;No;3744284;1886818
9245;0;No;2649324;0
9246;0;Si;1879449;3443490
9247;0;Si;1735384;2916242
9248;0;No;4124659;7549356
9249;0;No;3431689;215718
9250;0;No;3660523;4303756
9251;0;No;5110804;1020151
9252;0;No;5986503;5296222
9253;0;No;3341661;6038706
9254;0;No;3459068;3079109
9255;0;No;3410388;5092841
9256;0;No;4675528;7183354
9257;1;No;4870896;9003209
9258;0;No;5694391;0
9259;0;Si;1036482;5034846
9260;0;No;4090243;4343649
9261;0;No;2631505;5342885
9262;0;No;3435887;4194246
9263;0;No;2559066;6392150
9264;0;No;4598747;1320080
9265;0;No;4756110;5842854
9266;0;Si;2422325;8003128
9267;0;No;4394350;2280694
9268;0;Si;1277860;7891448
9269;0;Si;1988957;6026550
9270;0;Si;2255271;5577717
9271;0;Si;1329949;4752441
9272;1;No;3752425;7739977
9273;0;No;4022738;1282195
9274;0;Si;1248981;6839280
9275;0;No;5390066;2004444
9276;0;Si;1309495;5102945
9277;0;No;1213554;2982149
9278;0;No;3684200;1447657
9279;0;No;3702200;3878670
9280;0;No;4355407;4476619
9281;0;No;5719163;8993895
9282;0;No;4057619;5562275
9283;0;Si;552437;6126730
9284;0;No;4061811;4638080
9285;0;No;3849465;1260535
9286;0;Si;1566910;5641781
9287;0;No;2398377;2122480
9288;0;Si;2671380;5422233
9289;0;No;2986831;6801993
9290;0;Si;886866;5045546
9291;0;No;2909754;0
9292;0;No;4062699;1682518
9293;0;No;5251367;2685702
9294;0;No;3939598;3000674
9295;0;No;4637082;4690451
9296;1;No;4464759;10475574
9297;0;No;3057925;5883958
9298;0;No;4820221;5498125
9299;0;No;5400945;2088235
9300;0;No;1903014;5877975
9301;0;No;4029050;6225431
9302;0;Si;2390385;6906373
9303;0;No;3717165;5344934
9304;0;No;4941473;3178809
9305;0;No;4933299;1738008
9306;0;No;4540651;7899547
9307;0;No;3651468;1440890
9308;0;Si;1170228;8134507
9309;0;Si;1957743;4230860
9310;0;No;5414885;6978013
9311;0;Si;2738726;1698475
9312;0;Si;1803663;8171349
9313;0;No;5055104;376993
9314;0;Si;2074008;1879594
9315;0;Si;149823;3852044
9316;0;No;1848815;1736855
9317;0;No;4595679;3855869
9318;0;No;2150320;6360384
9319;0;Si;1726376;4926204
9320;0;No;2717976;3756772
9321;0;No;3559422;4148448
9322;0;No;2518377;4550439
9323;0;No;2081032;3564685
9324;0;No;3369065;4887577
9325;0;No;5784389;6896435
9326;0;No;5195629;6614845
9327;0;No;4730522;2301172
9328;0;Si;1608491;2980281
9329;1;Si;2135694;7690078
9330;0;No;6065605;2359594
9331;0;No;2749433;5934426
9332;0;Si;2124532;2706674
9333;0;Si;2002989;6431778
9334;0;Si;2327900;8616080
9335;0;No;3047071;1444040
9336;0;Si;2330814;7979534
9337;0;No;4573778;5324876
9338;0;Si;1475621;9705270
9339;0;Si;1670137;4448211
9340;0;No;2741943;3024198
9341;0;No;2497808;5018007
9342;0;Si;2182644;7321779
9343;0;No;1942040;1611443
9344;0;No;3487956;3199335
9345;0;No;2690270;3435784
9346;0;Si;1507379;4891185
9347;0;No;3504094;1685878
9348;0;No;3460468;4403754
9349;0;No;3953076;6427640
9350;0;No;5238328;4698493
9351;0;Si;987192;3649061
9352;0;No;6216029;0
9353;0;Si;1266524;7355168
9354;0;Si;1393221;4084829
9355;0;Si;2307255;6616978
9356;0;Si;1177754;1919117
9357;0;No;4086833;8173658
9358;0;No;3835257;4231966
9359;0;No;1023997;1823315
9360;0;Si;1107839;4168072
9361;0;Si;1665004;9337761
9362;0;No;3485653;4118049
9363;0;No;2329747;6276750
9364;0;No;4520227;5122042
9365;0;No;3692287;0
9366;0;Si;1642146;7239854
9367;0;Si;2157075;5287997
9368;0;Si;1625938;5135665
9369;0;Si;1809048;6063685
9370;1;No;2364841;9075871
9371;0;Si;1677157;838190
9372;0;No;3268711;1362631
9373;0;No;3946269;0
9374;0;No;2971277;6936443
9375;0;No;4834534;3122739
9376;0;No;1782261;1314976
9377;0;No;4460545;4933800
9378;0;No;4393090;0
9379;0;Si;1754292;4421559
9380;0;No;4517805;4649151
9381;0;No;5266329;3759219
9382;0;Si;1887577;0
9383;0;Si;1786384;4398553
9384;0;Si;2003043;6569881
9385;0;No;3429677;1595658
9386;0;No;5797250;4980910
9387;0;No;4536681;5617174
9388;0;No;3241915;552780
9389;0;No;3165456;2909804
9390;0;No;3815270;4911132
9391;0;No;3714364;4373087
9392;0;No;4142788;3250035
9393;0;No;4341883;7263422
9394;0;Si;1914629;7219302
9395;0;Si;1391144;0
9396;0;No;5026476;3686744
9397;0;No;4151476;530955
9398;0;Si;1963566;6368762
9399;0;No;5066788;4315230
9400;0;No;3822325;7523413
9401;0;Si;1728775;5913395
9402;0;No;3955337;4265302
9403;0;Si;1968674;804436
9404;0;No;4657847;5592830
9405;0;Si;1408075;1358350
9406;0;No;2458086;2920451
9407;0;No;4050300;4559658
9408;0;No;5467768;3729333
9409;0;Si;1713651;6455379
9410;0;No;4338192;2864448
9411;0;No;4234380;2229146
9412;0;No;5379882;4327001
9413;0;No;4341038;4433887
9414;0;Si;1146043;2258477
9415;0;No;4276732;2791607
9416;0;No;4182770;8010019
9417;0;No;3652143;2517496
9418;0;No;4703260;2609514
9419;0;No;2163004;6072748
9420;0;Si;2232447;2981026
9421;0;No;4150172;4630831
9422;0;No;3589329;2613222
9423;0;No;3866479;4931324
9424;0;Si;2236585;4429618
9425;0;No;6379454;2811571
9426;0;No;3774952;2516509
9427;0;No;4709921;6876925
9428;0;Si;1905359;5447026
9429;0;No;2544588;3852432
9430;0;No;3503481;3986583
9431;0;Si;2290777;1946066
9432;0;No;3825554;2946955
9433;1;No;5233555;10368914
9434;0;No;5177818;5642057
9435;0;No;4082338;5713349
9436;0;Si;1681430;5037689
9437;0;Si;1865363;3945496
9438;1;No;2760042;4808663
9439;0;Si;2385264;6323249
9440;0;Si;1963016;8137299
9441;0;Si;1766639;4895327
9442;0;No;4700344;3844052
9443;0;No;4811550;3572562
9444;0;No;5166260;1116782
9445;0;No;3664173;8296461
9446;0;No;5089410;5311420
9447;0;No;3096174;193396
9448;0;No;3796769;6084907
9449;1;No;3940792;9129853
9450;0;Si;1059285;1467598
9451;0;No;4509345;7944382
9452;0;No;4653520;9631234
9453;0;No;929987;4464598
9454;0;Si;2343471;7917090
9455;0;Si;1386752;4844770
9456;0;No;3830999;1291276
9457;0;Si;2368979;2461230
9458;0;No;3559889;6202869
9459;1;No;3820412;8294838
9460;0;Si;2204654;4385781
9461;0;Si;2087789;0
9462;0;Si;1207878;5206552
9463;0;No;3630682;9034583
9464;0;No;2870520;0
9465;0;No;2735450;7502970
9466;0;No;5056076;6649557
9467;0;No;1522050;4569433
9468;0;No;3791975;4492834
9469;0;No;4723127;0
9470;0;No;4990860;2288008
9471;0;No;4354999;4410440
9472;0;No;2537645;3013114
9473;0;No;1902164;2566981
9474;0;No;3557924;4403585
9475;0;No;4864654;4078456
9476;0;No;3971774;6478067
9477;0;No;4831144;8703171
9478;1;No;4706139;7530959
9479;0;No;4981565;4532081
9480;0;No;4169120;6390088
9481;0;No;3252564;229112
9482;0;No;5011382;3148028
9483;0;No;3349001;1352939
9484;0;No;3470536;7430274
9485;0;Si;1442062;4153259
9486;1;Si;1575201;8596278
9487;0;No;2173086;4678183
9488;0;Si;1745900;2410676
9489;0;No;2940277;1679123
9490;0;No;1768545;4352062
9491;0;No;4796318;2639702
9492;0;No;4000613;5521533
9493;0;Si;674404;6104694
9494;0;No;3507230;6692662
9495;0;Si;2268961;5646171
9496;0;No;4233102;4577590
9497;0;No;3417465;4169789
9498;0;No;4911489;1907833
9499;0;No;3451263;1092949
9500;0;No;5345027;5784973
9501;1;Si;1791063;10233198
9502;0;Si;1644972;6841915
9503;0;Si;1821081;6512582
9504;0;No;3583005;5876446
9505;0;Si;1820088;1281839
9506;0;No;4617447;4544994
9507;0;Si;3061862;5535012
9508;0;No;4938579;3092304
9509;0;No;6119290;4664365
9510;0;No;5061936;2738589
9511;1;Si;1365460;8632398
9512;0;No;5291773;2905018
9513;0;No;4447340;1783066
9514;0;No;3879468;3224315
9515;0;Si;2463762;3685411
9516;1;No;2505477;8330569
9517;0;Si;2045644;6077350
9518;0;Si;1160429;5013876
9519;0;No;5182143;1816147
9520;0;No;4517859;0
9521;0;No;2671001;148082
9522;0;Si;1506775;5180587
9523;1;No;5943523;4795796
9524;0;No;5752527;1952651
9525;0;No;3834849;2255380
9526;0;No;5329587;7064984
9527;0;No;2885969;1082641
9528;0;Si;2434694;5135353
9529;0;No;4825031;718774
9530;0;Si;1699329;4438282
9531;0;No;3825118;5999901
9532;0;Si;2156937;5375895
9533;0;No;4471448;4663012
9534;0;Si;1661343;7172950
9535;0;No;5138628;2222932
9536;0;No;3160739;4266061
9537;0;Si;2303385;4865239
9538;0;Si;2067105;511415
9539;1;No;4615504;3261986
9540;0;No;3337083;663655
9541;0;No;4954070;5642354
9542;0;No;5255615;6576126
9543;0;Si;2156189;5129291
9544;0;No;4817938;3928933
9545;0;Si;2038587;8875908
9546;0;No;5090648;1810275
9547;0;No;6108943;5772895
9548;0;No;4324790;91473
9549;0;No;3751725;0
9550;0;Si;1747803;8704350
9551;0;Si;1881038;6144970
9552;0;Si;2030132;8348619
9553;0;No;4544719;7922830
9554;0;No;3730420;3755611
9555;0;No;3930128;5316681
9556;0;No;4630827;3550682
9557;0;No;2604593;5318623
9558;0;No;3393549;813923
9559;0;No;4023653;3075007
9560;0;No;2817292;5056836
9561;0;Si;2201049;8291868
9562;0;No;3959606;7454915
9563;0;Si;1631053;8152443
9564;0;No;5317893;3906375
9565;0;No;2577449;2381506
9566;0;No;2818754;4462225
9567;0;Si;998190;8357616
9568;0;No;3335781;4069305
9569;0;No;2364733;6401151
9570;0;No;3038064;2821974
9571;0;No;801764;2629357
9572;0;No;6195080;4186642
9573;0;Si;1938869;9237348
9574;0;Si;1956770;3588798
9575;0;Si;943129;9677521
9576;0;No;5620466;4042474
9577;0;No;5325976;1093697
9578;0;Si;1547266;591007
9579;0;No;4905704;4940860
9580;0;Si;1443146;3366636
9581;0;Si;1466356;3081560
9582;0;Si;1999376;2379266
9583;0;No;4366839;1107734
9584;0;No;3831009;4795860
9585;0;No;3695875;2878370
9586;0;No;3724179;5088280
9587;0;No;3668635;8819228
9588;0;No;3840898;4416953
9589;0;No;3652348;4151171
9590;0;No;4060042;816305
9591;0;Si;1871026;14972
9592;0;No;3938576;255930
9593;0;No;3525930;4031083
9594;0;No;5037173;5932429
9595;0;Si;1433853;1789756
9596;0;Si;2178411;7954115
9597;0;Si;2090622;4110451
9598;0;No;4135599;5414077
9599;0;No;3408980;3897388
9600;0;No;4457171;23397
9601;0;No;2693904;293756
9602;0;Si;2311658;4832409
9603;0;No;3738323;3419609
9604;0;Si;1823567;0
9605;0;No;2457392;5695102
9606;0;No;4803994;6467298
9607;0;No;4721787;1522722
9608;0;No;5180499;6075745
9609;0;Si;1659453;1528940
9610;0;No;4014887;3468587
9611;1;Si;1860350;7510934
9612;0;No;3683940;8227116
9613;0;No;5856688;1398353
9614;0;No;4003457;6337426
9615;0;No;4763379;2281865
9616;0;No;4469629;4810671
9617;0;Si;2510301;3494893
9618;0;No;4286859;3095146
9619;0;No;3965338;4354859
9620;0;No;4765731;1088691
9621;0;No;4460535;3566630
9622;0;Si;1393452;1532169
9623;0;No;3370656;6574477
9624;0;No;3970803;5288398
9625;0;Si;1613421;3128006
9626;0;No;2897856;6513278
9627;0;No;3369735;7041757
9628;0;Si;1924341;4632847
9629;0;No;2539425;5092048
9630;0;No;4073787;0
9631;0;No;2780095;3624437
9632;0;Si;1596271;1626418
9633;0;No;2517186;2228587
9634;0;No;4591959;6837214
9635;0;No;3987916;6769594
9636;0;No;3441787;7779840
9637;0;No;5119780;6335829
9638;0;Si;1905592;3204095
9639;0;No;4188258;3290269
9640;0;Si;1879156;4044169
9641;0;No;5008289;4095563
9642;0;Si;2328132;6825114
9643;0;No;3265652;1984220
9644;0;No;3229033;2108491
9645;0;No;4602672;4846794
9646;0;Si;1591080;7450377
9647;0;Si;1796677;5395390
9648;0;No;3907743;4047278
9649;0;Si;1640036;3209468
9650;0;No;4440779;4361604
9651;0;Si;964337;5023151
9652;0;Si;1947369;5854558
9653;0;No;4461774;7168231
9654;0;No;5081351;2896401
9655;1;No;4209650;10643980
9656;0;Si;1446228;4214554
9657;0;No;4217418;20505
9658;0;No;3604482;1091899
9659;0;Si;2340682;3589377
9660;0;Si;1433643;5734175
9661;0;No;4171499;4842579
9662;0;No;4562294;5622936
9663;0;No;3718679;2095004
9664;0;Si;1258977;1603628
9665;0;No;3849580;2133821
9666;0;No;3655796;4745888
9667;0;No;1735241;4843683
9668;0;No;4228649;5944826
9669;0;Si;2292547;7184150
9670;0;Si;1226893;4215089
9671;0;No;5831026;7054800
9672;0;Si;2311853;2993667
9673;0;No;1330077;364642
