ESTADO,MESES,INGRESOS,CASA,PRECIO_DISPOSITIVO,PROMEDIO_DURACION_LLAMADA,SATISFACCION,SOBRECARGO,SALDO_RESTANTE,COMPARTIR,LON,LAT
VINCULADO,0,2501471,83000000,633639,2.8,5.12292385,0,12.9,NO,0,0
RETIRADO,42,3628213,869000000,977429,3.9,6.294054971,276.8148217,21.2,NO,0,0
RETIRADO,26,1071547,234000000,1409811,16.4,4.661480969,0,5.5,NO,0,0
VINCULADO,17,3847699,556000000,885633,3.3,4.929298959,37.68959889,9,NO,0,0
VINCULADO,9,4547287,1081000000,1694267,2.1,4.67210931,38.56801309,37.8,NO,0,0
VINCULADO,33,7478566,612000000,870988,2.6,4.673476419,0,57.7,NO,0,0
VINCULADO,25,3804786,855000000,843957,3,4.867841077,0,10.1,NO,0,0
VINCULADO,41,150000,539000000,2579969,17.7,4.576810248,0,8.5,NO,0,0
RETIRADO,25,6857069,360000000,753536,16.2,6.406993695,223.8745585,99.2,NO,0,0
RETIRADO,15,988513,548000000,293125,15.5,6.349237761,139.9431784,2.8,NO,0,0
VINCULADO,50,2493665,688000000,330059,1.9,5.412688793,11.78242462,13.1,NO,0,0
RETIRADO,36,7276807,668000000,248089,16.2,7.032073119,186.5775905,67.9,NO,0,0
VINCULADO,33,2451876,513000000,1525374,2,5.762213985,7.455803615,27.2,NO,0,0
VINCULADO,17,6768712,401000000,1431139,17.6,4.647669589,0,70.6,NO,0,0
VINCULADO,0,2083280,164000000,295498,15.3,4.544848887,19.87479375,11.3,NO,0,0
RETIRADO,34,3505427,487000000,418681,3.1,7.061918755,229.6925399,2.2,NO,0,0
RETIRADO,32,6550963,890000000,460912,16.5,6.897527286,243.8530396,104.9,NO,0,0
RETIRADO,7,3339527,83000000,973938,1,6.621137791,263.9767047,10.4,NO,0,0
RETIRADO,39,1149543,112000000,1724783,15.2,6.764323208,288.2974957,18.7,NO,0,0
RETIRADO,33,8442253,340000000,1866894,15.2,6.855390563,121.0870947,77.6,NO,0,0
VINCULADO,23,7223167,843000000,3505978,3.3,4.869531646,0,75,NO,0,0
RETIRADO,2,2875056,212000000,2577538,1.5,7.002615411,301.0148669,15.4,NO,0,0
RETIRADO,22,2976904,616000000,1710559,2.3,7.199198152,243.6200372,13.5,NO,0,0
RETIRADO,8,1490109,806000000,621622,17,4.475949335,0,25,NO,0,0
RETIRADO,43,7551495,553000000,352145,15.9,6.878464141,194.2506324,94.4,NO,0,0
RETIRADO,38,7806231,1907000000,405189,15.4,6.304010474,173.1541255,55.9,NO,0,0
RETIRADO,58,273598,85000000,1031759,15.6,7.074333105,223.4595034,13.9,SI,-74.12098901,4.744802277
VINCULADO,11,8050509,1746000000,1449334,13.9,4.145019046,77.87348446,82.1,NO,0,0
VINCULADO,0,7391651,829000000,1574153,14.6,5.24464183,24.6642899,86,NO,0,0
VINCULADO,0,7567219,250000000,1990132,1.7,4.962078844,14.36137136,75.1,NO,0,0
RETIRADO,39,6882980,1624000000,1278744,15.2,6.992409512,186.6330957,82.3,NO,0,0
RETIRADO,16,7505062,486000000,2608368,1.9,4.382070111,20.84507726,65.9,NO,0,0
RETIRADO,40,8331318,1781000000,480532,2,5.51597171,67.08583612,82.2,NO,0,0
RETIRADO,10,1340037,782000000,1945696,16.8,6.745689489,187.1139023,32.9,NO,0,0
RETIRADO,15,1876571,455000000,974521,15.7,7.23008436,230.5472103,24.8,NO,0,0
VINCULADO,21,3707524,823000000,2171493,0.8,4.111134147,0,24.8,SI,-74.12337458,4.554737191
VINCULADO,34,7550556,626000000,905700,1.8,4.585217955,0,76,NO,0,0
VINCULADO,1,150000,631000000,1510642,15.2,5.079172408,9.505145552,5.5,SI,-74.092631,4.663244327
VINCULADO,32,4105578,909000000,1383727,2.1,4.940150159,38.23576307,25.7,NO,0,0
RETIRADO,9,7013559,82000000,2278516,14.6,6.68964834,176.2038733,62.1,NO,0,0
VINCULADO,9,7465587,987000000,1389742,16.1,4.880043409,9.748508024,67.9,NO,0,0
VINCULADO,14,732194,85000000,1312595,16.3,4.49462279,38.28211594,11,NO,0,0
RETIRADO,0,6126513,1314000000,1837747,15.7,6.693463328,207.6222062,63.3,NO,0,0
RETIRADO,32,2870777,1016000000,1525461,1.8,6.977027488,148.2345414,11.1,NO,0,0
RETIRADO,31,7333221,156000000,792598,1.7,7.056477701,173.1240566,69.1,NO,0,0
VINCULADO,57,7210975,798000000,762943,16.7,4.592784105,2.678115731,75.6,NO,0,0
VINCULADO,7,7509671,805000000,1574494,16.4,4.809976727,8.44835233,96.6,NO,0,0
RETIRADO,19,2537249,229000000,408985,1.7,7.184958516,221.551088,25.2,NO,0,0
VINCULADO,12,2973916,388000000,1242704,3.6,5.701100417,8.018122296,2.9,NO,0,0
RETIRADO,34,541480,153000000,1968168,15.7,7.178687673,164.9042907,20.3,NO,0,0
VINCULADO,24,7481418,498000000,808946,16.2,3.987123243,39.16974384,110.1,NO,0,0
RETIRADO,30,3994361,658000000,643429,2,6.866205154,200.7445745,6,NO,0,0
VINCULADO,17,1670514,358000000,1373527,16,5.418274327,12.18377447,11.2,NO,0,0
VINCULADO,28,523634,841000000,374357,17.4,4.815627571,2.043273561,8.9,NO,0,0
VINCULADO,31,8211942,416000000,1911917,0.4,4.873080655,0,54.3,NO,0,0
RETIRADO,26,3129069,756000000,2532467,2.2,6.195697157,244.3468039,19.9,NO,0,0
RETIRADO,42,7215712,657000000,1692843,2.5,6.58730304,216.8228965,87.8,NO,0,0
RETIRADO,14,3402256,776000000,2055695,3.2,6.676972892,260.5263006,33.7,NO,0,0
RETIRADO,40,6353601,627000000,3554190,15.4,7.765330537,221.1554507,77.5,NO,0,0
RETIRADO,27,7656051,1783000000,867310,15.7,6.512543944,260.5144389,42.4,NO,0,0
RETIRADO,19,1007556,1133000000,1398820,17.1,6.506314748,197.5738575,7.8,NO,0,0
VINCULADO,29,4416257,357000000,776061,0.1,4.822447724,23.0505708,13.5,SI,-74.09266974,4.747199892
VINCULADO,0,3267805,829000000,1223842,3.1,4.574306966,13.49675494,11.1,NO,0,0
VINCULADO,4,1260917,268000000,745485,15.1,4.537697095,32.98785051,20.8,NO,0,0
VINCULADO,42,3125877,466000000,671357,2,6.730598835,269.1529446,28.1,NO,0,0
RETIRADO,21,6301750,1204000000,1961467,2.7,6.458559613,200.3946169,75.7,NO,0,0
VINCULADO,19,1328412,276000000,1397237,16.4,7.111646816,285.7811892,30,NO,0,0
RETIRADO,5,8449522,617000000,498548,0.9,6.43732086,259.466198,69,NO,0,0
VINCULADO,28,7218532,486000000,2753684,15.3,5.166692785,57.15465847,83.9,NO,0,0
RETIRADO,0,7650675,85000000,1805391,16.7,7.194027776,195.9793214,98.2,NO,0,0
RETIRADO,26,3828911,467000000,302265,1.9,6.116089419,278.6108706,21.1,NO,0,0
RETIRADO,35,7480286,788000000,1242428,1.4,6.771096802,230.2607343,78,NO,0,0
RETIRADO,31,8147884,1757000000,891358,2.6,6.806365345,188.5646483,54.8,NO,0,0
RETIRADO,0,7631739,245000000,1229018,17.2,7.466112784,173.3674211,90.5,NO,0,0
RETIRADO,36,727201,209000000,2082334,17.3,6.855720811,233.6996451,10.1,NO,0,0
RETIRADO,33,8600642,1969000000,895707,14.7,6.799096383,224.5198091,62.4,SI,-74.09145559,4.660631847
VINCULADO,29,2329987,1014000000,2207098,2.2,6.485861269,137.293409,20.8,NO,0,0
VINCULADO,8,2650728,533000000,927254,1.1,4.235030965,0,13.1,NO,0,0
RETIRADO,36,150000,270000000,841314,16.3,6.413616817,212.4542717,15.5,NO,0,0
VINCULADO,31,2343921,999000000,1307442,3.5,4.669158497,67.47876122,11.9,NO,0,0
VINCULADO,3,3438956,725000000,671634,3.5,6.619894055,262.735383,15,NO,0,0
VINCULADO,12,7915250,1708000000,771672,1.5,5.052106554,0,80.4,NO,0,0
RETIRADO,5,1815785,288000000,376848,16.6,6.60773541,201.168151,0,NO,0,0
VINCULADO,34,7027142,84000000,423375,15.5,4.351013284,6.379254457,90.7,NO,0,0
VINCULADO,25,2409164,697000000,1316795,2.5,8.044392949,189.7618537,20.4,NO,0,0
VINCULADO,23,7050466,1163000000,1235215,1.7,3.285596137,0,57.7,NO,0,0
RETIRADO,18,7079925,178000000,1587568,2.1,6.91750419,223.714424,80.3,NO,0,0
VINCULADO,37,648781,144000000,489683,15.7,5.448663516,0,14.4,NO,0,0
RETIRADO,24,6229411,522000000,413035,16.3,6.580509897,307.7195859,56.9,NO,0,0
RETIRADO,17,2736021,535000000,916286,4.4,5.971819081,240.4279797,18.7,NO,0,0
VINCULADO,32,3653534,796000000,317033,0.7,4.610378357,0,15.5,NO,0,0
RETIRADO,40,1219960,284000000,1499677,15.6,7.282470476,222.7282669,9.9,NO,0,0
RETIRADO,52,6355682,365000000,1127776,16.4,7.263357962,213.5752611,96,NO,0,0
RETIRADO,19,7748048,500000000,2217173,18.2,6.854444979,169.2809251,39,NO,0,0
VINCULADO,21,1723147,836000000,1002922,16.7,4.591686493,7.708475331,5.5,NO,0,0
VINCULADO,56,906871,199000000,1885074,16.5,4.423728372,70.07710365,15.8,NO,0,0
VINCULADO,28,3033171,658000000,977064,2.4,5.19628818,23.801776,15.7,NO,0,0
VINCULADO,7,1275215,584000000,1209319,16.3,4.306721636,75.38933771,6.6,NO,0,0
RETIRADO,11,8535719,944000000,580742,16.4,5.201717983,0,55.1,NO,0,0
VINCULADO,41,1176599,249000000,1555484,15.2,5.489682293,0,26.7,NO,0,0
VINCULADO,13,3937025,768000000,1747557,3.1,4.497171484,0,0,NO,0,0
VINCULADO,37,1024445,406000000,2506202,15.8,4.443242765,0,20.2,NO,0,0
RETIRADO,24,1269003,84000000,1060302,16.2,7.111420327,106.373463,28.9,NO,0,0
VINCULADO,63,2580718,559000000,1617966,2.2,4.250912324,0,19.9,NO,0,0
VINCULADO,3,952865,509000000,2098770,16.1,5.271110152,40.86059741,27.8,NO,0,0
RETIRADO,41,1902493,703000000,930156,16,7.124356847,113.3551669,8,NO,0,0
VINCULADO,32,3400013,742000000,1989865,0.9,4.966273354,37.60540474,31.6,SI,-74.1939372,4.623488574
RETIRADO,0,1186110,829000000,1960959,16.6,7.077048179,258.1590116,19,NO,0,0
RETIRADO,39,2805365,714000000,990920,3.4,6.506767434,187.2374483,18.2,SI,-74.18447418,4.643798317
VINCULADO,35,8572827,254000000,2856759,16.9,4.865429416,0,48,NO,0,0
RETIRADO,25,2897672,653000000,822234,2.6,5.947222982,205.7035933,27.6,NO,0,0
RETIRADO,20,3168485,587000000,444422,0.5,6.962619457,153.0566195,9.7,NO,0,0
VINCULADO,8,3688808,869000000,1276473,1.9,4.983542085,0,5.5,NO,0,0
RETIRADO,28,7792788,1665000000,1721261,16.2,6.499801276,202.4662277,75.6,NO,0,0
VINCULADO,14,7380906,1577000000,1892828,17,4.026453329,39.98340021,40.6,NO,0,0
RETIRADO,1,1830227,803000000,1149493,15.7,6.984005018,109.5584037,9.4,NO,0,0
VINCULADO,0,7546390,517000000,2307644,15.6,4.512589579,44.19886643,102.4,NO,0,0
VINCULADO,22,6471642,640000000,1732790,14.9,4.943805426,51.50848964,50.7,NO,0,0
RETIRADO,0,6986003,660000000,1985940,15.2,6.724955041,206.6717181,88.3,NO,0,0
RETIRADO,26,7907718,449000000,2243690,15.6,6.772177122,284.1517623,65.9,NO,0,0
VINCULADO,10,7322014,1519000000,1724116,2.2,4.747374167,0,49.8,NO,0,0
VINCULADO,30,3265916,669000000,2347534,1.7,5.047187725,0,6,SI,-74.12578134,4.699729078
RETIRADO,7,4623537,1139000000,989652,0.7,6.726517372,173.6270731,11.2,NO,0,0
VINCULADO,26,6458974,86000000,352471,2.5,5.376303223,0,93.5,NO,0,0
RETIRADO,46,1228887,681000000,2843019,17.2,6.683442604,310.764317,21,NO,0,0
VINCULADO,9,8460315,1238000000,339479,14.6,5.144503281,0,73.4,NO,0,0
RETIRADO,20,7649947,533000000,2094988,16.6,4.740941882,26.02274123,85.9,NO,0,0
RETIRADO,18,6184929,84000000,2370574,14.9,7.21746166,253.4346535,71,NO,0,0
VINCULADO,45,6796145,348000000,1151656,0,4.788228301,0,61.2,NO,0,0
VINCULADO,32,3871841,796000000,1932381,1.7,5.281560279,0,12.3,NO,0,0
VINCULADO,4,408813,650000000,1719787,17.7,4.821057999,20.99615957,3.4,NO,0,0
RETIRADO,35,400924,457000000,359671,16.3,6.917732854,247.0090427,14.7,NO,0,0
RETIRADO,24,1461140,638000000,2601732,15.4,6.365759355,244.4274479,10.1,NO,0,0
VINCULADO,20,3263342,459000000,1882594,0.4,5.059460864,0,13.9,NO,0,0
RETIRADO,12,6733803,1266000000,1030282,2.8,6.807353323,103.2703298,80.5,NO,0,0
VINCULADO,28,6931134,340000000,343830,2.6,4.788257358,44.68752289,65.3,NO,0,0
VINCULADO,52,7662084,114000000,1365982,0.6,4.158363428,52.65295637,61.9,NO,0,0
VINCULADO,15,2582524,840000000,1655457,0.9,4.899868828,63.2867703,13.8,SI,-74.14607762,4.621938582
RETIRADO,37,3715466,956000000,824107,4,7.410039516,184.9207739,13.1,NO,0,0
VINCULADO,2,1694951,402000000,1069646,17.8,5.372741907,45.14212607,12.7,NO,0,0
VINCULADO,0,1037367,215000000,1579916,15.9,4.830455136,0,20.1,SI,-74.12805705,4.701682712
RETIRADO,3,7691120,1585000000,3262986,15.7,6.931254811,123.4939425,39.9,NO,0,0
VINCULADO,38,7373803,804000000,1224911,15.9,4.641763557,37.53433046,77.8,NO,0,0
VINCULADO,41,7847145,761000000,2590851,3.1,4.601811156,1.856902825,79.3,NO,0,0
RETIRADO,34,7172254,1613000000,1390619,15.5,6.479237141,190.5644225,78,NO,0,0
VINCULADO,25,3072671,399000000,1291228,4.1,5.675484229,72.13944047,12.7,NO,0,0
VINCULADO,30,4124202,609000000,1173069,3.1,5.748891007,0,0,NO,0,0
VINCULADO,25,3900377,630000000,2649361,2.8,7.278138178,165.1822171,16.5,NO,0,0
VINCULADO,7,1850951,422000000,1627188,15.9,4.132725266,6.461410558,6,NO,0,0
RETIRADO,14,7488067,1214000000,1744240,15.5,6.658668524,225.09772,70.3,NO,0,0
VINCULADO,0,3461914,949000000,751238,2.6,4.122529558,38.29271891,31.9,NO,0,0
RETIRADO,21,7560280,1623000000,2075516,0.3,4.747228585,10.91863176,44.1,NO,0,0
RETIRADO,48,3736280,885000000,1851033,2.3,6.797289303,226.2745761,3.3,NO,0,0
RETIRADO,24,1206222,1134000000,1006074,16.1,6.534973064,245.6603132,0,SI,-74.12179641,4.690916735
VINCULADO,33,946877,647000000,889446,14.1,5.294564119,12.42214157,23.9,NO,0,0
RETIRADO,23,7094728,502000000,2271837,2.7,3.969873271,45.64132615,44.1,NO,0,0
RETIRADO,26,3873472,870000000,2383436,0.9,6.353883545,217.9520709,27,NO,0,0
VINCULADO,44,6879526,1590000000,575490,3.4,5.461658855,38.39021215,35.7,NO,0,0
RETIRADO,17,935772,738000000,1636973,17.6,7.428673359,191.5360593,12.3,SI,-74.17866974,4.641367598
RETIRADO,0,8019732,1691000000,441717,16.2,7.16648034,150.0249691,67.4,NO,0,0
VINCULADO,27,3749859,730000000,2210413,3.3,3.372236507,33.71187218,5.1,NO,0,0
RETIRADO,32,7549171,219000000,2160788,1.7,7.221544121,231.7042745,130.7,NO,0,0
VINCULADO,26,8498846,776000000,2070580,16.5,6.874919509,199.1785611,44.5,NO,0,0
VINCULADO,43,3949712,1384000000,412756,1.6,4.928656706,28.67636956,11.8,NO,0,0
RETIRADO,27,6706170,519000000,2170529,16.8,6.366171886,166.5527559,27.8,NO,0,0
VINCULADO,13,7158665,792000000,431428,15.1,4.968622618,10.57582067,68,NO,0,0
RETIRADO,42,2156973,865000000,1258774,17,6.913344491,299.0678421,0.7,NO,0,0
VINCULADO,0,3731850,656000000,934670,1.4,4.996893173,0,23.3,SI,-74.10323551,4.753248327
VINCULADO,18,7895478,1215000000,1607511,15.2,4.328642992,12.84571524,64.3,NO,0,0
VINCULADO,16,7094212,1643000000,1372905,15.5,5.388407705,0,81.9,NO,0,0
RETIRADO,26,8218558,1994000000,924414,17.3,6.381624995,162.5259843,80.1,NO,0,0
RETIRADO,16,7090632,1451000000,2041955,1.5,6.239737563,307.8001124,41.4,NO,0,0
RETIRADO,16,3484090,81000000,1763342,2.2,4.780856837,25.59145527,15.6,NO,0,0
VINCULADO,18,150000,221000000,1385469,15.6,5.122511332,25.71433397,5.5,NO,0,0
RETIRADO,18,3838383,840000000,2637013,0.8,6.283786066,189.8511189,28.9,SI,-74.20128315,4.609039436
VINCULADO,11,1772640,757000000,1980118,16.7,5.485466107,0,6.5,NO,0,0
VINCULADO,47,6227287,578000000,1415960,15.4,5.074582615,11.45727457,77.5,NO,0,0
RETIRADO,18,7278874,587000000,2872978,16.9,6.842267855,143.7127898,93,NO,0,0
RETIRADO,11,6597096,289000000,1763975,14.5,6.238574122,275.9624094,60.1,NO,0,0
VINCULADO,29,3606456,719000000,3435830,2,5.04895688,0,10.9,SI,-74.13750449,4.665200085
VINCULADO,11,7564294,524000000,1032405,14.5,5.688717609,45.79905574,73.9,NO,0,0
RETIRADO,23,7935064,1948000000,2728358,16.4,6.243015947,219.0368957,74.9,NO,0,0
VINCULADO,43,6911947,1543000000,1375164,2,4.18341282,32.96872677,53.5,NO,0,0
RETIRADO,1,3585374,733000000,1315760,1.1,6.800098339,104.7382766,23.4,NO,0,0
RETIRADO,0,7032301,469000000,990820,16.7,6.838712713,219.1299209,52.9,SI,-74.08886886,4.651472417
VINCULADO,1,1742740,544000000,1571377,17.1,4.807999399,23.90933881,23.5,NO,0,0
RETIRADO,29,1545739,663000000,429846,16.5,5.723873282,52.34544771,27.9,NO,0,0
VINCULADO,8,7748389,84000000,490043,2.9,6.588327928,212.9509583,35.3,NO,0,0
RETIRADO,0,2853627,324000000,329975,0,5.074030803,23.17861136,28.8,NO,0,0
VINCULADO,11,7730978,1664000000,1634538,15.2,7.199176635,235.047632,98.6,NO,0,0
RETIRADO,17,1901063,435000000,1170957,15.7,6.739899033,235.4191057,0,NO,0,0
VINCULADO,0,3756515,82000000,941007,0.2,5.589624026,0,24.9,NO,0,0
VINCULADO,4,1449731,603000000,1281877,17.9,4.489984417,39.75104568,21.2,NO,0,0
VINCULADO,9,7054977,1569000000,890790,2.9,4.287354319,0,55.2,NO,0,0
RETIRADO,11,3401116,686000000,1872326,3.7,7.007963151,120.2988673,18.1,NO,0,0
RETIRADO,48,7023853,404000000,2497357,1.1,7.197369518,196.1239268,82.6,NO,0,0
VINCULADO,2,6377534,672000000,3011292,15.6,4.16877436,0,95.2,NO,0,0
RETIRADO,51,2758553,530000000,2045831,2.8,7.275225189,197.6757744,19.9,NO,0,0
RETIRADO,40,2721836,448000000,487792,2.1,6.951289388,193.8200659,1.6,NO,0,0
VINCULADO,0,1094326,243000000,2680326,16.2,5.373484054,77.14044056,23.9,NO,0,0
RETIRADO,25,3742083,903000000,1534021,0.8,5.209735927,0,20.7,NO,0,0
VINCULADO,6,3852277,461000000,475256,0.9,4.87065735,98.09971669,1.3,NO,0,0
VINCULADO,0,1552803,1351000000,1732561,16.5,5.752128865,27.44424285,11.4,NO,0,0
RETIRADO,21,7973737,492000000,1042128,0.7,6.636754031,181.893145,71.2,NO,0,0
VINCULADO,28,7892314,1041000000,258892,17.9,4.699245905,20.39990833,79.9,NO,0,0
RETIRADO,11,303078,495000000,1227567,16.2,6.693882127,239.5741741,14.2,SI,-74.12116869,4.550753591
VINCULADO,21,6355587,1426000000,673968,2.5,4.812865521,0,69.8,NO,0,0
VINCULADO,22,3436739,725000000,2648484,1.3,6.98847901,144.6646901,7.2,NO,0,0
RETIRADO,31,6713668,172000000,1107977,2,6.178409499,235.152587,49.7,NO,0,0
VINCULADO,37,3019296,587000000,1633330,2.7,6.431464153,223.8856843,16.1,NO,0,0
VINCULADO,20,7617741,362000000,1864226,3.1,4.516068301,38.28604862,71.9,NO,0,0
VINCULADO,19,6614714,1498000000,281513,18.1,6.350402308,264.8016806,93,NO,0,0
RETIRADO,25,7956489,1938000000,594499,16.5,5.904443161,229.6906765,77.9,NO,0,0
VINCULADO,7,1650396,396000000,1760992,16.6,6.541693751,154.0521817,18.8,NO,0,0
RETIRADO,35,3555672,269000000,989659,0.8,6.368971307,170.630279,19,NO,0,0
VINCULADO,31,8194027,225000000,1054564,16.5,4.152493978,0,73.2,NO,0,0
RETIRADO,14,3362042,407000000,623035,1.8,6.749415547,207.6980762,20.9,NO,0,0
RETIRADO,41,2969266,454000000,2159254,2.5,7.042617657,286.2130746,0,NO,0,0
RETIRADO,5,7464081,1680000000,2114852,1.1,7.03402617,160.8994949,57.2,NO,0,0
RETIRADO,21,1218937,602000000,2286017,16.3,6.674040139,231.2819417,20.8,NO,0,0
RETIRADO,28,3171489,622000000,2389863,2.3,6.394301166,35.50105676,3.7,NO,0,0
RETIRADO,14,4473434,168000000,1447950,2.2,6.098815953,142.0487366,13.6,NO,0,0
RETIRADO,1,860319,194000000,1011521,16.5,6.765798637,184.4145646,20.1,NO,0,0
VINCULADO,25,7089940,577000000,296591,15.2,4.288004605,49.05907797,86.6,NO,0,0
VINCULADO,23,3324167,429000000,1126420,2.6,5.24612739,30.52840227,18.5,NO,0,0
VINCULADO,15,7415243,494000000,1794367,16.2,5.13445034,0,76.1,NO,0,0
RETIRADO,30,3419784,799000000,1117433,2.6,6.999379326,150.6973725,23.9,NO,0,0
RETIRADO,15,4239643,390000000,981123,0.2,6.692406972,297.8421268,14.8,SI,-74.12594604,4.699792589
VINCULADO,12,7294721,1716000000,377379,16.3,4.766492137,16.2393497,34.3,NO,0,0
RETIRADO,16,772175,620000000,2215601,16.1,4.106598662,0,17.4,NO,0,0
VINCULADO,16,4164212,855000000,245554,1.3,4.745652156,35.36663178,20.2,NO,0,0
RETIRADO,45,6339266,377000000,489491,17.8,4.999539318,17.33528516,54.7,NO,0,0
RETIRADO,28,7529926,209000000,671805,15.1,7.435800392,113.6214458,84.4,NO,0,0
VINCULADO,6,3471262,875000000,1798900,1.9,4.155934925,48.12731896,6,NO,0,0
VINCULADO,33,2898916,575000000,686440,2.7,6.65158167,276.6375156,23.1,NO,0,0
VINCULADO,38,7455947,554000000,1399156,18.5,4.324866028,0,64.3,NO,0,0
VINCULADO,46,4023619,922000000,2264268,1.7,3.882993474,52.24039008,13.7,NO,0,0
VINCULADO,20,6819196,1003000000,1018135,2.1,6.420869669,219.9768568,55.8,NO,0,0
RETIRADO,55,8196691,416000000,384135,1.1,6.582418446,142.3980181,67.7,NO,0,0
VINCULADO,15,3624115,847000000,370084,1.4,4.85768574,30.44311754,20.6,NO,0,0
VINCULADO,15,6508145,1266000000,1068189,2,5.817513357,14.65288252,56.9,NO,0,0
VINCULADO,17,8426256,714000000,920693,14.1,4.535628508,51.00898742,69.9,NO,0,0
RETIRADO,18,8351611,84000000,1607458,1.7,7.088511018,320.9580885,53.2,NO,0,0
VINCULADO,31,1027759,285000000,1568025,16.5,4.836868142,76.12917624,20.3,SI,-74.12102185,4.545550068
VINCULADO,35,7515311,311000000,666936,16.2,4.260031168,12.10603456,42.9,NO,0,0
RETIRADO,60,7678786,663000000,1457009,15.4,6.623088326,149.2325655,59,NO,0,0
VINCULADO,24,3057689,753000000,1350090,3.3,4.827294531,0.894504092,6.6,NO,0,0
VINCULADO,51,1494945,332000000,1296745,15,5.319603303,40.57494157,26.3,NO,0,0
VINCULADO,40,975814,220000000,358674,16.4,6.851957888,219.6337217,13.9,NO,0,0
RETIRADO,18,1402147,413000000,2591332,15.6,6.853290275,280.9648837,20,NO,0,0
RETIRADO,0,7733590,1661000000,1579714,4,6.886854509,256.4457065,87.3,NO,0,0
RETIRADO,24,872504,184000000,390690,15.6,6.808768747,155.7151163,16.9,NO,0,0
RETIRADO,54,2991825,719000000,1540236,2.8,7.497600301,246.5649293,14.4,NO,0,0
RETIRADO,35,3033849,747000000,407624,0.7,7.02693174,297.1345921,26.9,NO,0,0
VINCULADO,1,1852944,375000000,1310729,15.2,5.209778311,0,14.1,NO,0,0
VINCULADO,21,7777751,1794000000,944207,15.8,3.605005903,38.34183742,60.3,NO,0,0
RETIRADO,33,7363047,112000000,1143738,3.1,6.259624514,182.8590117,67.6,NO,0,0
RETIRADO,31,434582,917000000,1979786,15.1,6.719655875,246.4052471,13.2,SI,-74.12726318,4.560682364
RETIRADO,12,409039,962000000,1567620,17.3,6.906207259,164.8143451,25.7,NO,0,0
VINCULADO,47,7759127,1816000000,489765,1.9,4.298567083,78.5947568,96.3,NO,0,0
RETIRADO,12,7046304,481000000,347320,1.5,6.645160115,219.4680922,57.3,NO,0,0
VINCULADO,29,7896590,660000000,2620839,1.9,4.232236453,11.46547904,52.8,NO,0,0
RETIRADO,30,7106566,617000000,427453,16.3,6.535443644,248.2055318,56.9,NO,0,0
RETIRADO,15,7202974,240000000,2642706,16.5,7.017488059,185.6265135,86.3,NO,0,0
VINCULADO,6,150000,747000000,477749,16.7,6.540116197,182.3961934,37.4,NO,0,0
VINCULADO,36,7500136,453000000,2032210,0.9,4.527657961,0,67.4,NO,0,0
VINCULADO,37,6877848,406000000,1610277,13.3,5.014948964,27.02914549,92.9,NO,0,0
RETIRADO,50,2065909,348000000,358669,1.6,4.248032185,41.62669221,19.4,NO,0,0
RETIRADO,15,3860676,793000000,989615,1.9,6.99822372,220.578007,15.4,NO,0,0
VINCULADO,35,4131601,588000000,368187,2.5,5.114320519,15.53874362,11,NO,0,0
VINCULADO,19,1243309,643000000,3192321,16.9,4.692338476,65.29441745,20.2,SI,-74.10286972,4.543599147
RETIRADO,25,3703865,84000000,2232941,2.6,6.840881134,272.1146005,14.3,NO,0,0
VINCULADO,14,2967733,83000000,2085471,2.5,5.131574707,0,9.7,NO,0,0
RETIRADO,38,6828968,1012000000,1537356,2.3,6.772142751,252.5698028,68.6,NO,0,0
RETIRADO,47,3620993,188000000,496215,2.7,4.939690551,19.8690825,12.2,NO,0,0
RETIRADO,39,7298393,283000000,1733078,0.4,6.040197794,249.3927738,89.3,NO,0,0
RETIRADO,18,7151665,1504000000,435816,2.6,7.238131036,157.1692434,61.2,NO,0,0
VINCULADO,13,3684552,383000000,2054292,3.9,5.530254073,0,3.4,NO,0,0
VINCULADO,14,7775287,378000000,783705,2.6,4.131840917,0,70.9,NO,0,0
RETIRADO,29,8059923,717000000,2025693,16.3,7.638821635,283.3820946,74.2,NO,0,0
VINCULADO,21,7783841,83000000,459383,16.2,5.682231502,86.59614566,69.5,NO,0,0
RETIRADO,10,7869341,403000000,3292738,1.8,6.647243146,182.9658715,63.2,NO,0,0
RETIRADO,66,2808764,526000000,2450476,1.3,6.14242182,164.6060218,0,NO,0,0
RETIRADO,0,7197744,775000000,1710765,19,6.904604568,193.6752993,83.9,NO,0,0
RETIRADO,29,1994484,446000000,1750081,16.7,6.482475601,167.7086735,15.3,NO,0,0
VINCULADO,16,3874920,707000000,611243,0.6,4.666401572,43.61341117,24,SI,-74.12526093,4.688581823
VINCULADO,11,7486663,329000000,1703646,15.2,3.931375195,38.54112864,83.9,NO,0,0
